input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 360, 'interest': 0.035, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,360,1002500,2923.9583333333335,2784.722222222222,5708.680555555556,2499.2881944444443,1002214.5659722222,12000,6291.319444444444
,2,359,1002214.5659722222,2923.1258174189816,2791.684027777778,5714.80984519676,2498.557204861111,1001921.4391493056,12000,6285.19015480324
,3,358,1001921.4391493056,2922.2708641854747,2798.6632378472223,5720.934102032697,2497.8069397786458,1001620.5828512369,12000,6279.065897967303
,4,357,1001620.5828512369,2921.3933666494413,2805.65989594184,5727.053262591282,2497.037307388238,1001311.9602626833,12000,6272.946737408718
,5,356,1001311.9602626833,2920.4932174328264,2812.6740456816947,5733.167263114521,2496.248215542504,1000995.5344325441,12000,6266.832736885479
,6,355,1000995.5344325441,2919.570308761587,2819.705730795899,5739.276039557486,2495.4395717543707,1000671.2682735027,12000,6260.723960442514
,7,354,1000671.2682735027,2918.624532464383,2826.754995122889,5745.379527587272,2494.6112831959495,1000339.1245615757,12000,6254.620472412728
,8,353,1000339.1245615757,2917.6557799712627,2833.821882610696,5751.477662581959,2493.7632566974125,999999.0659356625,12000,6248.522337418041
,9,352,999999.0659356625,2916.6639423123493,2840.9064373172228,5757.570379629572,2492.895398745863,999651.0548970911,12000,6242.429620370428
,10,351,999651.0548970911,2915.6489101165157,2848.008703410516,5763.657613527032,2492.007615484202,999295.0538091648,12000,6236.342386472968
,11,350,999295.0538091648,2914.610573610064,2855.1287251690424,5769.739298779106,2491.0998127099897,998931.0248967058,12000,6230.260701220894
,12,349,998931.0248967058,2913.548822615392,2862.266546981965,5775.815369597357,2490.1718958743095,998558.9302455981,12000,6224.184630402643
,13,348,998558.9302455981,2912.4635465496613,2869.42221334942,5781.885759899082,2489.2237700806218,998178.7318023293,12000,6218.114240100918
,14,347,998178.7318023293,2911.3546344234605,2876.5957688827934,5787.950403306254,2488.2553400836164,997790.3913735301,12000,6212.049596693746
,15,346,997790.3913735301,2910.221974839463,2883.7872583050003,5794.009233144463,2487.266510288063,997393.8706255133,12000,6205.990766855537
,16,345,997393.8706255133,2909.0654559910804,2890.996726450763,5800.062182441843,2486.2571847476565,996989.1310838101,12000,6199.937817558157
,17,344,996989.1310838101,2907.884965661113,2898.2242182668897,5806.1091839280025,2485.227267163858,996576.134132707,12000,6193.8908160719975
