input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'קרן שווה', 'duration': 144, 'interest': 0.0475, 'cpi': 0.02, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,144,1001666.6666666666,3964.9305555555557,6956.018518518518,10920.949074074073,1657.8510802469136,996368.499228395,12000,1079.050925925927
,2,143,996368.499228395,3943.958642779064,6967.611882716049,10911.570525495114,1649.001478909465,991049.8888245885,12000,1088.4294745048865
,3,142,991049.8888245885,3922.905809930663,6979.224569187243,10902.130379117905,1640.1177737590021,985710.7820291602,12000,1097.8696208820948
,4,141,985710.7820291602,3901.771845532093,6990.856610135887,10892.62845566798,1631.199875698374,980351.1252947227,12000,1107.3715443320198
,5,140,980351.1252947227,3880.5565376249447,7002.508037819448,10883.064575444392,1622.2476954281724,974970.8649523315,12000,1116.9354245556078
,6,139,974970.8649523315,3859.259673769646,7014.178884549147,10873.438558318794,1613.261143446304,969569.9472112287,12000,1126.561441681206
,7,138,969569.9472112287,3837.881041044447,7025.869182690063,10863.75022373451,1604.2401300475644,964148.3181585862,12000,1136.2497762654893
,8,137,964148.3181585862,3816.420426044404,7037.578964661213,10853.999390705616,1595.1845653232083,958705.9237592481,12000,1146.000609294384
,9,136,958705.9237592481,3794.877614880357,7049.308262935648,10844.185877816006,1586.094359160521,953242.709855473,12000,1155.8141221839942
,10,135,953242.709855473,3773.252393177914,7061.0571100405405,10834.309503218454,1576.9694212423876,947758.6221666748,12000,1165.6904967815462
,11,134,947758.6221666748,3751.5445460764213,7072.825538557275,10824.370084633696,1567.8096610468626,942253.6062891644,12000,1175.629915366304
,12,133,942253.6062891644,3729.7538582279426,7084.613581121537,10814.36743934948,1558.6149878467381,936727.6076958895,12000,1185.6325606505197
,13,132,936727.6076958895,3707.8801137962296,7096.421270423406,10804.301384219636,1549.3853107091102,931180.5717361752,12000,1195.698615780364
,14,131,931180.5717361752,3685.9230964556937,7108.248639207444,10794.171735663138,1540.1205384949465,925612.4436354627,12000,1205.828264336862
,15,130,925612.4436354627,3663.882589390373,7120.09572027279,10783.978309663162,1530.82057985865,920023.1684950485,12000,1216.0216903368382
,16,129,920023.1684950485,3641.758375292901,7131.962546473244,10773.720921766146,1521.4853432476257,914412.6912918229,12000,1226.2790782338543
,17,128,914412.6912918229,3619.550236363466,7143.849150717367,10763.399387080834,1512.1147369018427,908780.9568780074,12000,1236.6006129191665
,18,127,908780.9568780074,3597.2579543087795,7155.755565968562,10753.013520277342,1502.7086688533982,903127.9099808922,12000,1246.9864797226583
,19,126,903127.9099808922,3574.881310341032,7167.681825245176,10742.563135586208,1493.2670469260786,897453.4952025731,12000,1257.4368644137921
,20,125,897453.4952025731,3552.4200851768524,7179.627961620585,10732.048046797438,1483.7897787349211,891757.6570196875,12000,1267.9519532025624
,21,124,891757.6570196875,3529.874059036263,7191.594008223286,10721.46806725955,1474.2767716857738,886040.33978315,12000,1278.5319327404504
,22,123,886040.33978315,3507.243011641636,7203.579998236992,10710.823009878628,1464.727932974855,880301.4877178879,12000,1289.176990121372
,23,122,880301.4877178879,3484.52672221664,7215.58596490072,10700.11268711736,1455.143169588312,874541.0449225755,12000,1299.88731288264
,24,121,874541.0449225755,3461.724969485195,7227.611941508888,10689.336910994083,1445.522388301778,868758.9553693684,12000,1310.6630890059168
,25,120,868758.9553693684,3438.837531670417,7239.657961411403,10678.49549308182,1435.8654956799285,862955.1629036369,12000,1321.5045069181797
,26,119,862955.1629036369,3415.864186493563,7251.724058013756,10667.588244507318,1426.1723980760387,857129.6112436992,12000,1332.4117554926816
,27,118,857129.6112436992,3392.804711172976,7263.810264777112,10656.614975950088,1416.4430016315368,851282.2439805536,12000,1343.3850240499123
,28,117,851282.2439805536,3369.658882423025,7275.916615218407,10645.575497641432,1406.6772122755588,845413.0045776108,12000,1354.4245023585681
,29,116,845413.0045776108,3346.426476453043,7288.043142910437,10634.46961936348,1396.8749357245006,839521.8363704248,12000,1365.530380636519
,30,115,839521.8363704248,3323.107268966265,7300.189881481955,10623.29715044822,1387.0360774815715,833608.6825664245,12000,1376.7028495517807
,31,114,833608.6825664245,3299.7010351587637,7312.356864617758,10612.057899776522,1377.1605428363446,827673.486244643,12000,1387.9421002234776
,32,113,827673.486244643,3276.2075497183787,7324.544126058788,10600.751675777166,1367.248236864307,821716.1903554485,12000,1399.2483242228336
,33,112,821716.1903554485,3252.6265868236505,7336.751699602219,10589.378286425868,1357.2990644264105,815736.7377202727,12000,1410.6217135741317
,34,111,815736.7377202727,3228.9579201427464,7348.979619101557,10577.937539244303,1347.3129301686188,809735.0710313398,12000,1422.0624607556965
,35,110,809735.0710313398,3205.201322832387,7361.227918466726,10566.429241299113,1337.2897385214553,803711.1328513946,12000,1433.5707587008874
,36,109,803711.1328513946,3181.3565675367704,7373.49663166417,10554.853199200941,1327.2293936995507,797664.8656134299,12000,1445.1468007990588
,37,108,797664.8656134299,3157.4234263864937,7385.785792716943,10543.209219103437,1317.1317997011884,791596.2116204142,12000,1456.7907808965629
,38,107,791596.2116204142,3133.401670997473,7398.095435704805,10531.497106702278,1306.996860307849,785505.1130450172,12000,1468.502893297722
,39,106,785505.1130450172,3109.29107246986,7410.425594764313,10519.716667234174,1296.824479083755,779391.5119293367,12000,1480.2833327658263
,40,105,779391.5119293367,3085.091401386958,7422.776304088921,10507.86770547588,1286.6145593754131,773255.3501846233,12000,1492.1322945241209
,41,104,773255.3501846233,3060.802427814134,7435.14759792907,10495.950025743205,1276.367004311157,767096.5695910053,12000,1504.0499742567954
,42,103,767096.5695910053,3036.4239212977295,7447.539510592284,10483.963431890013,1266.0817168006886,760915.1117972138,12000,1516.0365681099865
,43,102,760915.1117972138,3011.9556508639716,7459.952076443273,10471.907727307243,1255.7585995346176,754710.9183203052,12000,1528.0922726927565
,44,101,754710.9183203052,2987.397385017875,7472.385329904012,10459.782714921887,1245.397554984002,748483.9305453851,12000,1540.2172850781135
,45,100,748483.9305453851,2962.7488917421497,7484.839305453851,10447.588197196,1234.9984853998856,742234.0897253312,12000,1552.4118028039993
,46,99,742234.0897253312,2938.0099384961027,7497.314037629608,10435.32397612571,1224.561292812836,735961.3369805143,12000,1564.67602387429
,47,98,735961.3369805143,2913.180292214536,7509.809561025657,10422.989853240193,1214.0858790324812,729665.6132985211,12000,1577.010146759807
,48,97,729665.6132985211,2888.2597193066463,7522.325910294033,10410.585629600679,1203.572145647045,723346.8595338741,12000,1589.4143703993213
,49,96,723346.8595338741,2863.2479856549185,7534.863120144521,10398.11110579944,1193.0199940228829,717005.0164077525,12000,1601.8888942005597
,50,95,717005.0164077525,2838.1448566140207,7547.421225344763,10385.566081958783,1182.429325304013,710640.0245077118,12000,1614.433918041217
,51,94,710640.0245077118,2812.9500970096924,7560.000260720338,10372.950357730031,1171.8000404116524,704251.824287403,12000,1627.049642269969
,52,93,704251.824287403,2787.6634711376373,7572.600261154871,10360.263732292507,1161.132040043747,697840.3560662919,12000,1639.7362677074925
,53,92,697840.3560662919,2762.2847427624056,7585.22126159013,10347.506004352535,1150.425224674503,691405.5600293763,12000,1652.4939956474645
,54,91,691405.5600293763,2736.8136751162815,7597.863297026113,10334.676972142395,1139.679494553917,684947.3762269041,12000,1665.3230278576048
,55,90,684947.3762269041,2711.250030898162,7610.526402521156,10321.776433419318,1128.894749707305,678465.7445740902,12000,1678.223566580682
,56,89,678465.7445740902,2685.5935722724407,7623.210613192025,10308.804185464465,1118.0708899348303,671960.604850833,12000,1691.1958145355347
,57,88,671960.604850833,2659.8440608678807,7635.915964214011,10295.760025081892,1107.2078148110315,665431.89670143,12000,1704.2399749181077
,58,87,665431.89670143,2634.0012577764937,7648.642490821034,10282.643748597528,1096.3054236843482,658879.5596342932,12000,1717.3562514024725
,59,86,658879.5596342932,2608.0649235524106,7661.390228305735,10269.455151858147,1085.3636156766458,652303.5330216641,12000,1730.5448481418534
,60,85,652303.5330216641,2582.034818210754,7674.159212019578,10256.194030230332,1074.382289682741,645703.7560993274,12000,1743.805969769668
,61,84,645703.7560993274,2555.9107012265044,7686.949477372945,10242.860178599449,1063.3613443699242,639080.1679663244,12000,1757.1398214005512
,62,83,639080.1679663244,2529.6923315333675,7699.761059835233,10229.453391368601,1052.300678177482,632432.7075846667,12000,1770.546608631399
,63,82,632432.7075846667,2503.379467522639,7712.5939949349595,10215.973462457598,1041.2001893162196,625761.3137790479,12000,1784.0265375424024
,64,81,625761.3137790479,2476.971867042065,7725.448318259851,10202.420185301915,1030.05977576798,619065.925236556,12000,1797.579814698085
,65,80,619065.925236556,2450.469287394701,7738.32406545695,10188.793352851651,1018.8793352851651,612346.4805063842,12000,1811.2066471483486
,66,79,612346.4805063842,2423.871485337771,7751.221272232711,10175.092757570483,1007.6587653902525,605602.9179995417,12000,1824.9072424295173
,67,78,605602.9179995417,2397.1782170815195,7764.139974353099,10161.318191434619,996.3979633753144,598835.1759885639,12000,1838.6818085653813
,68,77,598835.1759885639,2370.389238288066,7777.080207643688,10147.469445931754,985.0968263015338,592043.1926072218,12000,1852.5305540682457
,69,76,592043.1926072218,2343.504304070253,7790.04200798976,10133.546312060014,973.7552509987202,585226.9058502308,12000,1866.4536879399857
,70,75,585226.9058502308,2316.523168990497,7803.025411336411,10119.548580326908,962.3731340648241,578386.2535729592,12000,1880.4514196730925
,71,74,578386.2535729592,2289.4455870596303,7816.030453688638,10105.476040748268,950.9503718654511,571521.173491136,12000,1894.5239592517319
,72,73,571521.173491136,2262.271311735747,7829.057171111453,10091.328482847199,939.4868605333744,564631.603180558,12000,1908.6715171528012
,73,72,564631.603180558,2235.000095923042,7842.105599729972,10077.105695653014,927.9824959680468,557717.480076796,12000,1922.8943043469862
,74,71,557717.480076796,2207.631691970651,7855.175775729522,10062.807467700173,916.437173835111,550778.7414749017,12000,1937.1925322998268
,75,70,550778.7414749017,2180.165851671486,7868.267735355738,10048.433587027224,904.8507895659098,543815.3245291119,12000,1951.5664129727757
,76,69,543815.3245291119,2152.602326261068,7881.381514914665,10033.983841175734,893.2232383569954,536827.1662525542,12000,1966.0161588242663
,77,68,536827.1662525542,2124.94086641636,7894.5171507728555,10019.458017189216,881.5544151696356,529814.203516951,12000,1980.5419828107842
,78,67,529814.203516951,2097.1812222545977,7907.674679357477,10004.855901612074,869.8442147293225,522776.3730523228,12000,1995.1440983879256
,79,66,522776.3730523228,2069.323143332111,7920.854137156406,9990.177280488517,858.0925315252773,515713.6114466917,12000,2009.8227195114832
,80,65,515713.6114466917,2041.3663786431548,7934.055560718333,9975.421939361488,846.2992598099556,508625.8551457833,12000,2024.5780606385124
,81,64,508625.8551457833,2013.3106766187257,7947.278986652864,9960.589663271589,834.4642935985507,501513.040452729,12000,2039.4103367284115
