input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 240, 'interest': 0.04, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1000000,3333.3333333333335,4166.666666666667,7500,0,995833.3333333334,12000,4500.0
,2,239,995833.3333333334,3319.444444444445,4166.666666666667,7486.111111111111,0,991666.6666666667,12000,4513.888888888889
,3,238,991666.6666666667,3305.555555555556,4166.666666666667,7472.222222222223,0,987500.0000000001,12000,4527.777777777777
,4,237,987500.0000000001,3291.6666666666674,4166.666666666667,7458.333333333334,0,983333.3333333335,12000,4541.666666666666
,5,236,983333.3333333335,3277.7777777777783,4166.666666666667,7444.444444444445,0,979166.6666666669,12000,4555.555555555555
,6,235,979166.6666666669,3263.8888888888896,4166.666666666668,7430.5555555555575,0,975000.0000000002,12000,4569.4444444444425
,7,234,975000.0000000002,3250.000000000001,4166.666666666668,7416.666666666669,0,970833.3333333336,12000,4583.333333333331
,8,233,970833.3333333336,3236.111111111112,4166.666666666668,7402.77777777778,0,966666.666666667,12000,4597.22222222222
,9,232,966666.666666667,3222.2222222222235,4166.666666666668,7388.888888888891,0,962500.0000000003,12000,4611.111111111109
,10,231,962500.0000000003,3208.333333333335,4166.666666666668,7375.000000000003,0,958333.3333333337,12000,4624.999999999997
,11,230,958333.3333333337,3194.444444444446,4166.666666666669,7361.111111111115,0,954166.6666666671,12000,4638.888888888885
,12,229,954166.6666666671,3180.555555555557,4166.666666666669,7347.222222222226,0,950000.0000000005,12000,4652.777777777774
,13,228,950000.0000000005,3166.6666666666683,4166.666666666669,7333.333333333338,0,945833.3333333338,12000,4666.666666666662
,14,227,945833.3333333338,3152.7777777777796,4166.666666666669,7319.444444444449,0,941666.6666666672,12000,4680.555555555551
,15,226,941666.6666666672,3138.888888888891,4166.666666666669,7305.55555555556,0,937500.0000000006,12000,4694.44444444444
,16,225,937500.0000000006,3125.0000000000023,4166.66666666667,7291.6666666666715,0,933333.333333334,12000,4708.3333333333285
,17,224,933333.333333334,3111.1111111111136,4166.66666666667,7277.777777777783,0,929166.6666666673,12000,4722.222222222217
,18,223,929166.6666666673,3097.2222222222244,4166.66666666667,7263.888888888894,0,925000.0000000007,12000,4736.111111111106
,19,222,925000.0000000007,3083.3333333333358,4166.66666666667,7250.0000000000055,0,920833.3333333341,12000,4749.9999999999945
,20,221,920833.3333333341,3069.444444444447,4166.66666666667,7236.111111111117,0,916666.6666666674,12000,4763.888888888883
,21,220,916666.6666666674,3055.5555555555584,4166.666666666671,7222.222222222229,0,912500.0000000008,12000,4777.777777777771
,22,219,912500.0000000008,3041.6666666666697,4166.666666666671,7208.33333333334,0,908333.3333333342,12000,4791.66666666666
,23,218,908333.3333333342,3027.777777777781,4166.666666666671,7194.444444444452,0,904166.6666666676,12000,4805.555555555548
,24,217,904166.6666666676,3013.888888888892,4166.666666666671,7180.555555555562,0,900000.0000000009,12000,4819.444444444438
,25,216,900000.0000000009,3000.000000000003,4166.666666666671,7166.666666666673,0,895833.3333333343,12000,4833.333333333327
,26,215,895833.3333333343,2986.1111111111145,4166.6666666666715,7152.7777777777865,0,891666.6666666677,12000,4847.2222222222135
,27,214,891666.6666666677,2972.222222222226,4166.6666666666715,7138.888888888898,0,887500.000000001,12000,4861.111111111102
,28,213,887500.000000001,2958.333333333337,4166.6666666666715,7125.000000000009,0,883333.3333333344,12000,4874.999999999991
,29,212,883333.3333333344,2944.4444444444484,4166.6666666666715,7111.11111111112,0,879166.6666666678,12000,4888.88888888888
,30,211,879166.6666666678,2930.5555555555593,4166.666666666672,7097.222222222232,0,875000.0000000012,12000,4902.777777777768
,31,210,875000.0000000012,2916.6666666666706,4166.666666666672,7083.333333333343,0,870833.3333333345,12000,4916.666666666657
,32,209,870833.3333333345,2902.777777777782,4166.666666666672,7069.444444444454,0,866666.6666666679,12000,4930.555555555546
,33,208,866666.6666666679,2888.8888888888932,4166.666666666672,7055.555555555566,0,862500.0000000013,12000,4944.444444444434
,34,207,862500.0000000013,2875.0000000000045,4166.666666666672,7041.666666666677,0,858333.3333333347,12000,4958.333333333323
,35,206,858333.3333333347,2861.111111111116,4166.666666666673,7027.777777777789,0,854166.666666668,12000,4972.222222222211
,36,205,854166.666666668,2847.2222222222267,4166.666666666673,7013.8888888889,0,850000.0000000014,12000,4986.1111111111
,37,204,850000.0000000014,2833.333333333338,4166.666666666673,7000.000000000011,0,845833.3333333348,12000,4999.999999999989
,38,203,845833.3333333348,2819.4444444444493,4166.666666666673,6986.111111111122,0,841666.6666666681,12000,5013.888888888878
,39,202,841666.6666666681,2805.5555555555607,4166.666666666674,6972.222222222235,0,837500.0000000015,12000,5027.777777777765
,40,201,837500.0000000015,2791.666666666672,4166.666666666674,6958.333333333347,0,833333.3333333349,12000,5041.666666666653
,41,200,833333.3333333349,2777.7777777777833,4166.666666666674,6944.444444444458,0,829166.6666666683,12000,5055.555555555542
