input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'שפיצר', 'duration': 168, 'interest': 0.0225, 'cpi': 0.018000000000000002, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,168,1001500,1877.8125,6954.968083041128,5077.155583041128,1494.6342666254386,997917.4786835843,12000,5045.031916958872
,2,167,997917.4786835843,1871.0952725317204,6965.400535165688,5094.305262633968,1489.2347601314257,994312.4081810818,12000,5034.599464834312
,3,166,994312.4081810818,1864.3357653395283,6975.848635968439,5111.512870628911,1483.8013429656796,990684.6966534186,12000,5024.151364031561
,4,165,990684.6966534186,1857.5338062251599,6986.312408922394,5128.7786026972335,1478.3338770760824,987034.2519277974,12000,5013.687591077606
,5,164,987034.2519277974,1850.68922236462,6996.791877535778,5146.102655171158,1472.8322239089396,983360.9814965352,12000,5003.208122464222
,6,163,983360.9814965352,1843.8018403060034,7007.287065352085,5163.485225046082,1467.296244407234,979664.7925158964,12000,4992.712934647915
,7,162,979664.7925158964,1836.8714859673057,7017.7979959501145,5180.926509982809,1461.7257990088706,975945.5918049224,12000,4982.2020040498855
,8,161,975945.5918049224,1829.8979846342295,7028.324692944039,5198.426708309809,1456.1207476449192,972203.2858442576,12000,4971.675307055961
,9,160,972203.2858442576,1822.881160957983,7038.867179983458,5215.986019025475,1450.4809497378485,968437.78077497,12000,4961.132820016542
,10,159,968437.78077497,1815.8208389530687,7049.425480753436,5233.604641800368,1444.8062641997547,964648.9823973693,12000,4950.574519246564
,11,158,964648.9823973693,1808.7168419950674,7059.999618974568,5251.2827769795,1439.096549430585,960836.7961698205,12000,4940.000381025432
,12,157,960836.7961698205,1801.5689928184133,7070.589618403029,5269.020625584615,1433.351663316354,957001.1272075522,12000,4929.410381596971
,13,156,957001.1272075522,1794.3771135141603,7081.195502830637,5286.818389316477,1427.571463227354,953141.8802814631,12000,4918.804497169363
,14,155,953141.8802814631,1787.1410255277433,7091.817296084884,5304.676270557141,1421.7558060163592,949258.9598169224,12000,4908.182703915116
,15,154,949258.9598169224,1779.8605496567295,7102.455022029013,5322.594472372283,1415.9045480168254,945352.269892567,12000,4897.544977970987
,16,153,945352.269892567,1772.5355060485629,7113.108704562055,5340.573198513493,1410.0175450410804,941421.7142390945,12000,4886.891295437945
,17,152,941421.7142390945,1765.165714198302,7123.778367618904,5358.612653420601,1404.094652378511,937467.1962380523,12000,4876.221632381096
,18,151,937467.1962380523,1757.750992946348,7134.464035170331,5376.7130422239825,1398.1357247937428,933488.6189206222,12000,4865.535964829669
,19,150,933488.6189206222,1750.2911604761664,7145.165731223089,5394.8745707469225,1392.1406165248131,929485.8849664001,12000,4854.834268776911
,20,149,929485.8849664001,1742.786034312,7155.883479819926,5413.097445507926,1386.1091812813386,925458.8967021735,12000,4844.116520180074
