input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'קרן שווה', 'duration': 312, 'interest': 0.0425, 'cpi': 0.012, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,312,1001000,3545.2083333333335,3208.3333333333335,6753.541666666667,997.7916666666666,998789.4583333333,12000,5246.458333333333
,2,311,998789.4583333333,3537.379331597222,3211.5416666666665,6748.920998263889,995.5779166666666,996573.4945833333,12000,5251.079001736111
,3,310,996573.4945833333,3529.5311266493054,3214.753208333333,6744.284334982638,993.358741375,994352.100116375,12000,5255.715665017362
,4,309,994352.100116375,3521.663687912162,3217.9679615416667,6739.631649453829,991.1341321548334,992125.2662869883,12000,5260.368350546171
,5,308,992125.2662869883,3513.776984766417,3221.1859295032086,6734.962914269626,988.9040803574851,989892.9844378426,12000,5265.037085730374
,6,307,989892.9844378426,3505.870986550693,3224.407115432712,6730.278101983406,986.66857732241,987655.2458997323,12000,5269.721898016594
,7,306,987655.2458997323,3497.945662561552,3227.631522548145,6725.577185109697,984.4276143771842,985412.0419915614,12000,5274.422814890303
,8,305,985412.0419915614,3490.000982053447,3230.859154070693,6720.86013612414,982.1811828374907,983163.3640203282,12000,5279.13986387586
,9,304,983163.3640203282,3482.0369142386626,3234.090013224764,6716.126927463427,979.9292740071035,980909.2032811105,12000,5283.873072536573
,10,303,980909.2032811105,3474.053428287267,3237.3241032379883,6711.377531525255,977.6718791778726,978649.5510570505,12000,5288.622468474745
,11,302,978649.5510570505,3466.050493327054,3240.5614273412266,6706.611920668281,975.4089896297093,976384.398619339,12000,5293.388079331719
,12,301,976384.398619339,3458.0280784434926,3243.801988768568,6701.83006721206,973.1405966305704,974113.7372272009,12000,5298.16993278794
,13,300,974113.7372272009,3449.98615267967,3247.0457907573364,6697.031943437007,970.8666914364436,971837.55812788,12000,5302.968056562993
,14,299,971837.55812788,3441.924685036242,3250.2928365480934,6692.217521584335,968.587265291332,969555.8525566233,12000,5307.782478415665
,15,298,969555.8525566233,3433.8436444713743,3253.543129384642,6687.386773856017,966.3023094272387,967268.611736666,12000,5312.613226143983
,16,297,967268.611736666,3425.742999900692,3256.796672514027,6682.5396724147195,964.011815064152,964975.826879216,12000,5317.4603275852805
,17,296,964975.826879216,3417.6227201972238,3260.0534691865405,6677.676189383765,961.7157734100294,962677.4891834395,12000,5322.323810616235
