input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'קרן שווה', 'duration': 60, 'interest': 0.02, 'cpi': 0.01, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,60,1000833.3333333334,1668.0555555555557,16680.555555555555,18348.61111111111,820.1273148148149,984972.9050925927,12000,0
,2,59,984972.9050925927,1641.6215084876546,16694.456018518522,18336.077527006175,806.8987075617285,969085.3477816359,12000,0
,3,58,969085.3477816359,1615.1422463027266,16708.36806520062,18323.510311503345,793.6474830970295,953170.6271995323,12000,0
,4,57,953170.6271995323,1588.6177119992208,16722.291705254953,18310.909417254174,780.3736129118979,937228.7091071893,12000,0
,5,56,937228.7091071893,1562.0478485119822,16736.226948342668,18298.27479685465,767.0770684657056,921259.5592273124,12000,0
,6,55,921259.5592273124,1535.4325987121874,16750.173804132955,18285.606402845144,753.757821185983,905263.1432443655,12000,0
,7,54,905263.1432443655,1508.7719054072759,16764.132282303064,18272.90418771034,740.4158424683853,889239.4268045308,12000,0
,8,53,889239.4268045308,1482.0657113408847,16778.102392538316,18260.1681038792,727.0511036766604,873188.3755156691,12000,0
,9,52,873188.3755156691,1455.313959192782,16792.0841445321,18247.39810372488,713.6635761426143,857109.9549472796,12000,0
,10,51,857109.9549472796,1428.5165915787995,16806.077547985875,18234.594139564673,700.2532311660782,841004.1306304599,12000,0
,11,50,841004.1306304599,1401.6735510507665,16820.082612609196,18221.756163659964,686.8200400148756,824870.8680578656,12000,0
,12,49,824870.8680578656,1374.7847800964428,16834.099348119707,18208.884128216152,673.3639739247883,808710.1326836707,12000,0
,13,48,808710.1326836707,1347.8502211394514,16848.12776424314,18195.977985382593,659.885004099523,792521.8899235271,12000,0
,14,47,792521.8899235271,1320.869816539212,16862.167870713343,18183.037687252556,646.3831017106781,776306.1051545244,12000,0
,15,46,776306.1051545244,1293.843508590874,16876.21967727227,18170.063185863146,632.8582378977102,760062.7437151499,12000,0
,16,45,760062.7437151499,1266.77123952525,16890.28319367,18157.054433195248,619.3103837679,743791.7709052479,12000,0
,17,44,743791.7709052479,1239.6529515087466,16904.358429664724,18144.01138117347,605.7395103963194,727493.1519859794,12000,0
,18,43,727493.1519859794,1212.4885866432992,16918.445395022776,18130.933981666076,592.1455888257973,711166.8521797825,12000,0
,19,42,711166.8521797825,1185.2780869663043,16932.54409951863,18117.822186484933,578.5285900668865,694812.8366703307,12000,0
,20,41,694812.8366703307,1158.0213944505513,16946.654552934895,18104.675947385447,564.8884850978299,678431.0706024936,12000,0
,21,40,678431.0706024936,1130.7184510041561,16960.77676506234,18091.495216066494,551.2252448645261,662021.5190822957,12000,0
,22,39,662021.5190822957,1103.3691984704928,16974.91074569989,18078.279944170383,537.5388402804965,645584.1471768763,12000,0
,23,38,645584.1471768763,1075.9735786281274,16989.05650465464,18065.030083282767,523.8292422268515,629118.9199144486,12000,0
,24,37,629118.9199144486,1048.5315331907477,17003.214051741856,18051.745584932603,510.09642155225566,612625.802284259,12000,0
,25,36,612625.802284259,1021.0430038070984,17017.38339678497,18038.42640059207,496.34034907289504,596104.7592365469,12000,0
,26,35,596104.7592365469,993.5079320609116,17031.564549615625,18025.072481676536,482.5609955724428,579555.7556825038,12000,0
