input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'שפיצר', 'duration': 120, 'interest': 0.05, 'cpi': 0.025, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,120,1002083.3333333334,4175.347222222223,10628.648506249026,6453.301284026804,2074.2292334360554,997704.2612827426,12000,1371.3514937509735
,2,119,997704.2612827426,4157.101088678094,10650.791523970378,6493.690435292284,2065.0220225988546,993275.5928700492,12000,1349.208476029622
,3,118,993275.5928700492,4138.648303625205,10672.980672978647,6534.332369353442,2055.7109593764494,988796.9714600722,12000,1327.019327021353
,4,117,988796.9714600722,4119.987381083634,10695.21604938069,6575.228668297055,2046.295297482865,984268.038089258,12000,1304.7839506193104
,5,116,984268.038089258,4101.116825371908,10717.497749483564,6616.380924111656,2036.7742857607216,979688.431450907,12000,1282.502250516436
,6,115,979688.431450907,4082.0351310454457,10739.82586979499,6657.790738749543,2027.147168150328,975057.7878803078,12000,1260.1741302050104
,7,114,975057.7878803078,4062.7407828346154,10762.200507023726,6699.4597241891115,2017.4131836585805,970375.7413397772,12000,1237.7994929762735
,8,113,970375.7413397772,4043.2322555824053,10784.621758080028,6741.389502497623,2007.5715663276658,965641.9234036073,12000,1215.3782419199724
,9,112,965641.9234036073,4023.508014181697,10807.089720076026,6783.581705894329,1997.6215452035688,960855.9632429166,12000,1192.9102799239736
,10,111,960855.9632429166,4003.5665135121526,10829.604490326186,6826.037976814034,1987.5623443043803,956017.4876104069,12000,1170.3955096738136
,11,110,956017.4876104069,3983.4061983766956,10852.166166347699,6868.759967971004,1977.393182588408,951126.1208250243,12000,1147.833833652301
,12,109,951126.1208250243,3963.0255034376014,10874.77484586092,6911.749342423319,1967.1132739220855,946181.4847565232,12000,1125.2251541390797
,13,108,946181.4847565232,3942.42285315218,10897.430626789801,6955.007773637621,1956.721827047678,941183.1988099332,12000,1102.569373210199
,14,107,941183.1988099332,3921.596661708055,10920.133607262276,6998.536945554221,1946.2180455507894,936130.8799099297,12000,1079.8663927377238
,15,106,936130.8799099297,3900.5453329580405,10942.88388561074,7042.338552652699,1935.6011278276603,931024.1424851046,12000,1057.1161143892605
,16,105,931024.1424851046,3879.2672603546025,10965.681560372428,7086.414300017826,1924.8702670522641,925862.5984521391,12000,1034.318439627572
,17,104,925862.5984521391,3857.7608268839126,10988.526730289868,7130.765903405956,1914.024651143194,920645.8571998763,12000,1011.4732697101317
,18,103,920645.8571998763,3836.024404999485,11011.419494311307,7175.395089311822,1903.0634627303425,915373.5255732948,12000,988.5805056886929
,19,102,915373.5255732948,3814.0563565553953,11034.359951591123,7220.303595035728,1891.9858791213733,910045.2078573805,12000,965.6400484088772
,20,101,910045.2078573805,3791.8550327390853,11057.348201490271,7265.493168751185,1880.7910722679778,904660.5057608973,12000,942.6517985097289
,21,100,904660.5057608973,3769.4187740037387,11080.384343576707,7310.965569572968,1869.4782087319256,899219.0184000563,12000,919.6156564232933
,22,99,899219.0184000563,3746.7459100002343,11103.468477625824,7356.722567625589,1858.0464496508973,893720.3422820816,12000,896.5315223741763
,23,98,893720.3422820816,3723.8347595086734,11126.600703620881,7402.765944112208,1846.4949507041028,888164.0712886736,12000,873.3992963791188
,24,97,888164.0712886736,3700.683630369473,11149.781121753424,7449.097491383951,1834.8228620776868,882549.7966593674,12000,850.2188782465764
,25,96,882549.7966593674,3677.290819414031,11173.009832423744,7495.719013009713,1823.0293284299119,876877.1069747877,12000,826.9901675762558
,26,95,876877.1069747877,3653.6546123949483,11196.286936241291,7542.632323846343,1811.1134888561278,871145.5881397974,12000,803.7130637587088
,27,94,871145.5881397974,3629.7732839158225,11219.612534025127,7589.839250109305,1799.074476853517,865354.8233665416,12000,780.3874659748726
,28,93,865354.8233665416,3605.64509736059,11242.986726804347,7637.3416294437575,1786.9114202856206,859504.3931573834,12000,757.0132731956528
,29,92,859504.3931573834,3581.2683048224308,11266.409615818518,7685.141310996088,1774.6234413466402,853593.875287734,12000,733.5903841814816
,30,91,853593.875287734,3556.641147032225,11289.881302518144,7733.240155485919,1762.2096565255167,847622.8447887736,12000,710.1186974818556
,31,90,847622.8447887736,3531.7618532865563,11313.401888565053,7781.640035278497,1749.6691765697813,841590.8739300648,12000,686.598111434947
,32,89,841590.8739300648,3506.62864137527,11336.9714758329,7830.34283445763,1737.0011064491816,835497.5322020564,12000,663.0285241671008
,33,88,835497.5322020564,3481.239717508568,11360.59016640755,7879.350448898982,1724.2045453190779,829342.3862984765,12000,639.40983359245
