input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה לא צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 300, 'interest': 0.0375, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,1000000,3124.9999999999995,3333.3333333333335,6458.333333333333,0,996666.6666666666,12000,5541.666666666667
,2,299,996666.6666666666,3114.583333333333,3333.333333333333,6447.916666666666,0,993333.3333333333,12000,5552.083333333334
,3,298,993333.3333333333,3104.166666666666,3333.333333333333,6437.499999999999,0,989999.9999999999,12000,5562.500000000001
,4,297,989999.9999999999,3093.7499999999995,3333.333333333333,6427.083333333332,0,986666.6666666665,12000,5572.916666666668
,5,296,986666.6666666665,3083.3333333333326,3333.333333333333,6416.666666666666,0,983333.3333333331,12000,5583.333333333334
,6,295,983333.3333333331,3072.9166666666656,3333.3333333333326,6406.249999999998,0,979999.9999999998,12000,5593.750000000002
,7,294,979999.9999999998,3062.499999999999,3333.3333333333326,6395.833333333332,0,976666.6666666664,12000,5604.166666666668
,8,293,976666.6666666664,3052.083333333332,3333.3333333333326,6385.416666666664,0,973333.333333333,12000,5614.583333333336
,9,292,973333.333333333,3041.6666666666656,3333.333333333332,6374.999999999998,0,969999.9999999997,12000,5625.000000000002
,10,291,969999.9999999997,3031.2499999999986,3333.333333333332,6364.58333333333,0,966666.6666666663,12000,5635.41666666667
,11,290,966666.6666666663,3020.8333333333317,3333.333333333332,6354.166666666664,0,963333.3333333329,12000,5645.833333333336
,12,289,963333.3333333329,3010.416666666665,3333.3333333333317,6343.749999999996,0,959999.9999999995,12000,5656.250000000004
,13,288,959999.9999999995,2999.999999999998,3333.3333333333317,6333.33333333333,0,956666.6666666662,12000,5666.66666666667
,14,287,956666.6666666662,2989.5833333333317,3333.3333333333317,6322.916666666663,0,953333.3333333328,12000,5677.083333333337
,15,286,953333.3333333328,2979.1666666666647,3333.333333333331,6312.499999999996,0,949999.9999999994,12000,5687.500000000004
,16,285,949999.9999999994,2968.7499999999977,3333.333333333331,6302.0833333333285,0,946666.666666666,12000,5697.9166666666715
,17,284,946666.666666666,2958.333333333331,3333.333333333331,6291.666666666662,0,943333.3333333327,12000,5708.333333333338
,18,283,943333.3333333327,2947.9166666666642,3333.333333333331,6281.249999999995,0,939999.9999999993,12000,5718.750000000005
,19,282,939999.9999999993,2937.4999999999977,3333.3333333333308,6270.8333333333285,0,936666.6666666659,12000,5729.1666666666715
,20,281,936666.6666666659,2927.0833333333308,3333.3333333333308,6260.4166666666615,0,933333.3333333326,12000,5739.5833333333385
,21,280,933333.3333333326,2916.666666666664,3333.3333333333308,6249.9999999999945,0,929999.9999999992,12000,5750.0000000000055
,22,279,929999.9999999992,2906.2499999999973,3333.3333333333303,6239.583333333328,0,926666.6666666658,12000,5760.416666666672
,23,278,926666.6666666658,2895.8333333333303,3333.3333333333303,6229.166666666661,0,923333.3333333324,12000,5770.833333333339
,24,277,923333.3333333324,2885.416666666664,3333.3333333333303,6218.7499999999945,0,919999.9999999991,12000,5781.2500000000055
,25,276,919999.9999999991,2874.999999999997,3333.33333333333,6208.333333333327,0,916666.6666666657,12000,5791.666666666673
,26,275,916666.6666666657,2864.58333333333,3333.33333333333,6197.91666666666,0,913333.3333333323,12000,5802.08333333334
,27,274,913333.3333333323,2854.1666666666633,3333.33333333333,6187.499999999993,0,909999.999999999,12000,5812.500000000007
,28,273,909999.999999999,2843.7499999999964,3333.3333333333294,6177.083333333326,0,906666.6666666656,12000,5822.916666666674
,29,272,906666.6666666656,2833.33333333333,3333.3333333333294,6166.666666666659,0,903333.3333333322,12000,5833.333333333341
,30,271,903333.3333333322,2822.916666666663,3333.3333333333294,6156.249999999993,0,899999.9999999988,12000,5843.750000000007
,31,270,899999.9999999988,2812.499999999996,3333.333333333329,6145.833333333325,0,896666.6666666655,12000,5854.166666666675
,32,269,896666.6666666655,2802.0833333333294,3333.333333333329,6135.416666666659,0,893333.3333333321,12000,5864.583333333341
,33,268,893333.3333333321,2791.6666666666624,3333.3333333333285,6124.999999999991,0,889999.9999999987,12000,5875.000000000009
,34,267,889999.9999999987,2781.249999999996,3333.3333333333285,6114.583333333325,0,886666.6666666653,12000,5885.416666666675
,35,266,886666.6666666653,2770.833333333329,3333.3333333333285,6104.166666666657,0,883333.333333332,12000,5895.833333333343
,36,265,883333.333333332,2760.416666666662,3333.333333333328,6093.74999999999,0,879999.9999999986,12000,5906.25000000001
,37,264,879999.9999999986,2749.9999999999955,3333.333333333328,6083.333333333323,0,876666.6666666652,12000,5916.666666666677
