input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'קבועה צמודה', 'amortization': 'קרן שווה', 'duration': 168, 'interest': 0.0425, 'cpi': 0.01, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,168,1000833.3333333334,3544.618055555556,5957.34126984127,9501.959325396827,829.0633267195768,995705.0553902116,12000,2498.040674603173
,2,167,995705.0553902116,3526.455404507,5962.3057208994705,9488.76112540647,824.7856247244268,990567.5352940366,12000,2511.2388745935295
,3,166,990567.5352940366,3508.2600208330464,5967.2743090002205,9475.534329833266,820.5002174875303,985420.761202524,12000,2524.4656701667336
,4,165,985420.761202524,3490.031862592273,5972.247037591054,9462.278900183326,816.2070951374441,980264.7212600703,12000,2537.721099816674
,5,164,980264.7212600703,3471.7708877960827,5977.22391012238,9448.994797918464,811.9062477916233,975099.4035977395,12000,2551.0052020815365
,6,163,975099.4035977395,3453.477054408661,5982.204930047482,9435.681984456143,807.5976655564101,969924.7963332484,12000,2564.3180155438567
,7,162,969924.7963332484,3435.1503203469215,5987.19010082252,9422.340421169441,803.2813385270216,964740.8875709529,12000,2577.6595788305585
,8,161,964740.8875709529,3416.7906434804586,5992.17942590654,9408.970069386998,798.9572567875387,959547.665401834,12000,2591.029930613002
,9,160,959547.665401834,3398.3979816314954,5997.172908761462,9395.570890392957,794.6254104108938,954345.1179034834,12000,2604.429109607043
,10,159,954345.1179034834,3379.9722925748374,6002.170552852097,9382.142845426933,790.2857894588595,949133.2331400902,12000,2617.8571545730665
,11,158,949133.2331400902,3361.5135340378197,6007.17236164614,9368.68589568396,785.9383839820367,943911.9991624261,12000,2631.3141043160394
,12,157,943911.9991624261,3343.0216637002595,6012.178338614179,9355.20000231444,781.5831840198433,938681.4040078318,12000,2644.799997685561
,13,156,938681.4040078318,3324.4966391944045,6017.188487229691,9341.685126424096,777.2201796005019,933441.4357002027,12000,2658.314873575904
,14,155,933441.4357002027,3305.938418104885,6022.20281096905,9328.141229073935,772.849360741028,928192.0822499746,12000,2671.8587709260646
,15,154,928192.0822499746,3287.3469579686603,6027.221313311524,9314.568271280184,768.4707174472193,922933.3316541103,12000,2685.4317287198155
,16,153,922933.3316541103,3268.7222162749745,6032.243997739283,9300.966214014257,764.0842397136425,917665.1718960847,12000,2699.0337859857427
,17,152,917665.1718960847,3250.0641504653,6037.270867737399,9287.335018202699,759.6899175236229,912387.590945871,12000,2712.664981797301
,18,151,912387.590945871,3231.372717933293,6042.301926793847,9273.67464472714,755.287740849231,907100.5767599263,12000,2726.32535527286
,19,150,907100.5767599263,3212.647876024739,6047.337178399509,9259.985054424247,750.8776996512723,901804.117281178,12000,2740.014945575753
,20,149,901804.117281178,3193.8895820375055,6052.376626048174,9246.266208085679,746.4597838792749,896498.2004390091,12000,2753.733791914321
,21,148,896498.2004390091,3175.097793221491,6057.420273236548,9232.51806645804,742.0339834714772,891182.814149244,12000,2767.4819335419597
,22,147,891182.814149244,3156.272466778573,6062.468123464245,9218.740590242818,737.6002883548165,885857.9463141345,12000,2781.259409757182
,23,146,885857.9463141345,3137.41355986256,6067.520180233798,9204.933740096358,733.1586884449174,880523.5848223456,12000,2795.0662599036423
,24,145,880523.5848223456,3118.521029579141,6072.576447050659,9191.0974766298,728.7091736460792,875179.717548941,12000,2808.9025233701996
,25,144,875179.717548941,3099.594832985833,6077.636927423202,9177.231760409035,724.2517338512649,869826.3323553691,12000,2822.768239590965
,26,143,869826.3323553691,3080.6349270919327,6082.7016248627215,9163.336551954653,719.7863589420887,864463.4170894484,12000,2836.6634480453467
,27,142,864463.4170894484,3061.6412688584633,6087.77054288344,9149.411811741902,715.3130387888042,859090.9595853538,12000,2850.588188258098
,28,141,859090.9595853538,3042.6138151981286,6092.843685002509,9135.457500200639,710.8317632502929,853708.9476636016,12000,2864.5424997993614
,29,140,853708.9476636016,3023.552522975256,6097.921054740012,9121.473577715267,706.3425221740514,848317.3691310356,12000,2878.5264222847327
,30,139,848317.3691310356,3004.4573490057514,6103.002655618961,9107.460004624712,701.8453053961806,842916.2117808128,12000,2892.5399953752876
,31,138,842916.2117808128,2985.328250057046,6108.08849116531,9093.416741222356,697.340102741373,837505.4633923889,12000,2906.583258777644
,32,137,837505.4633923889,2966.1651828480444,6113.178564907948,9079.343747755993,692.8269040229007,832085.1117315039,12000,2920.656252244007
,33,136,832085.1117315039,2946.9681040490764,6118.272880378705,9065.24098442778,688.3056990426043,826655.1445501677,12000,2934.759015572219
,34,135,826655.1445501677,2927.736970281844,6123.371441112354,9051.108411394198,683.7764775908795,821215.5495866463,12000,2948.891588605802
,35,134,821215.5495866463,2908.4717381193723,6128.474250646614,9036.945988765987,679.2392294466664,815766.3145654462,12000,2963.054011234013
,36,133,815766.3145654462,2889.1723640859555,6133.581312522152,9022.753676608107,674.6939443774368,810307.4271973015,12000,2977.2463233918934
