input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 216, 'interest': 0.0475, 'cpi': 0.032, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,216,1002666.6666666666,3968.888888888889,6914.4593955132,2945.5705066243113,2665.922923093446,1002387.0190831358,12000,5085.5406044868
,2,215,1002387.0190831358,3967.7819505374127,6932.897953901235,2965.1160033638225,2665.125074879392,1002087.0281546513,12000,5067.102046098765
,3,214,1002087.0281546513,3966.594486445495,6951.385681778304,2984.7911953328094,2664.272631891516,1001766.50959121,12000,5048.614318221696
,4,213,1001766.50959121,3965.3257671318734,6969.9227102630475,3004.596943131174,2663.365100394877,1001425.2777484738,12000,5030.0772897369525
,5,212,1001425.2777484738,3963.975057754376,6988.509170823749,3024.534113069373,2662.401983027745,1001063.1456184321,12000,5011.490829176251
,6,211,1001063.1456184321,3962.541618072961,7007.145195279279,3044.603577206318,2661.382778776602,1000679.9248200024,12000,4992.854804720721
,7,210,1000679.9248200024,3961.0247024125097,7025.830915800021,3064.8062133875114,2660.3069829509727,1000275.4255895659,12000,4974.169084199979
,8,209,1000275.4255895659,3959.423559625365,7044.566464908821,3085.142905283456,2659.1740871580864,999849.4567714405,12000,4955.433535091179
,9,208,999849.4567714405,3957.7374330536186,7063.351975481911,3105.614542428292,2657.9835792773656,999401.8258082896,12000,4936.648024518089
,10,207,999401.8258082896,3955.965560491147,7082.1875807498645,3126.2220202587177,2656.734943434749,998932.3387314656,12000,4917.8124192501355
,11,206,998932.3387314656,3954.107174145385,7101.07341429853,3146.966240153145,2655.427659976833,998440.8001512893,12000,4898.92658570147
,12,205,998440.8001512893,3952.1615005988538,7120.009610069992,3167.8481094711383,2654.0612054448484,997927.013247263,12000,4879.990389930008
,13,204,997927.013247263,3950.1277607704164,7138.996302363511,3188.8685415930945,2652.635052548453,997390.7797582184,12000,4861.003697636489
,14,203,997390.7797582184,3948.005169876282,7158.033625836481,3210.0284559601996,2651.148670139355,996831.8999723976,12000,4841.966374163519
,15,202,996831.8999723976,3945.792937390741,7177.121715505379,3231.328778114638,2649.6015231847546,996250.1727174678,12000,4822.878284494621
,16,201,996250.1727174678,3943.4902670066435,7196.260706746725,3252.7704397400817,2647.993072740607,995645.3953504683,12000,4803.739293253275
,17,200,995645.3953504683,3941.096356595604,7215.45073529805,3274.354378702446,2646.322775924709,995017.3637476906,12000,4784.54926470195
,18,199,995017.3637476906,3938.610398167942,7234.691937258845,3296.0815390909033,2644.590085889599,994365.8722944892,12000,4765.308062741155
,19,198,994365.8722944892,3936.0315778323534,7253.984449091535,3317.9528712591814,2642.79445179528,993690.7138750253,12000,4746.015550908465
,20,197,993690.7138750253,3933.359075755309,7273.328407622445,3339.9693318671366,2640.9353187817546,992991.6798619399,12000,4726.671592377555
,21,196,992991.6798619399,3930.592066120179,7292.723950042771,3362.1318839225924,2639.0121279413793,992268.5601059586,12000,4707.276049957229
,22,195,992268.5601059586,3927.7297170860866,7312.171213909551,3384.441496823464,2637.024316291027,991521.1429254261,12000,4687.828786090449
,23,194,991521.1429254261,3924.7711907464786,7331.670337146642,3406.8991464001633,2634.971316744069,990749.2150957701,12000,4668.329662853358
,24,193,990749.2150957701,3921.7156430874234,7351.221458045699,3429.505814958276,2632.8525580821647,989952.561838894,12000,4648.778541954301
,25,192,989952.561838894,3918.5622239456225,7370.824715267155,3452.2624913215323,2630.66746492686,989130.9668124993,12000,4629.175284732845
,26,191,989130.9668124993,3915.3100769661437,7390.480247841202,3475.1701708750584,2628.415457710998,988284.2120993353,12000,4609.519752158798
,27,190,988284.2120993353,3911.9583395598693,7410.188195168777,3498.229855608908,2626.095952649937,987412.0781963763,12000,4589.811804831223
,28,189,987412.0781963763,3908.506142860657,7429.948697022561,3521.442554161904,2623.708361712572,986514.344003927,12000,4570.051302977439
,29,188,986514.344003927,3904.952611682211,7449.761893547953,3544.809281865742,2621.252092592163,985590.7868146534,12000,4550.238106452047
,30,187,985590.7868146534,3901.29686447467,7469.627925264082,3568.3310607894114,2618.7265486769707,984641.182302541,12000,4530.372074735918
