input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'משתנה צמודה כל 5', 'amortization': 'קרן שווה', 'duration': 240, 'interest': 0.0525, 'cpi': 0.025, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1002083.3333333334,4384.114583333333,4175.347222222223,8559.461805555555,2078.974971064815,999986.961082176,12000,3440.5381944444453
,2,239,999986.961082176,4374.942954734519,4184.045862268518,8558.988817003037,2074.5894067081404,997877.5046266156,12000,3441.011182996963
,3,238,997877.5046266156,4365.714082741442,4192.762624481578,8558.47670722302,2070.176545837779,995754.9185479718,12000,3441.5232927769794
,4,237,995754.9185479718,4356.427768647376,4201.497546615915,8557.925315263292,2065.7362937528246,993619.1572951087,12000,3442.074684736708
,5,236,993619.1572951087,4347.0838131661,4210.250666504698,8557.334479670797,2061.2685554762584,991470.1751840801,12000,3442.665520329203
,6,235,991470.1751840801,4337.68201643035,4219.022022059916,8556.704038490265,2056.773235754209,989307.9263977745,12000,3443.295961509735
,7,234,989307.9263977745,4328.222177990263,4227.811651272541,8556.033829262804,2052.250239055212,987132.3649855572,12000,3443.966170737196
,8,233,987132.3649855572,4318.704096811812,4236.619592212692,8555.323689024503,2047.6994695694675,984943.4448629139,12000,3444.6763109754975
,9,232,984943.4448629139,4309.127571275248,4245.445883029802,8554.57345430505,2043.1208312080919,982741.1198110922,12000,3445.4265456949506
,10,231,982741.1198110922,4299.492399173528,4254.29056195278,8553.782961126308,2038.5142276023737,980525.3434767418,12000,3446.217038873692
,11,230,980525.3434767418,4289.798377710745,4263.153667290182,8552.952045000926,2033.879562103024,978296.0693715547,12000,3447.047954999074
,12,229,978296.0693715547,4280.045303500551,4272.035237430369,8552.080540930921,2029.2167377794256,976053.2508719037,12000,3447.9194590690786
,13,228,976053.2508719037,4270.232972564579,4280.935310841683,8551.168283406261,2024.5256574188793,973796.841218481,12000,3448.8317165937387
,14,227,973796.841218481,4260.361180330854,4289.853926072603,8550.215106403457,2019.8062235258508,971526.7935159343,12000,3449.784893596543
,15,226,971526.7935159343,4250.429721632212,4298.791121751921,8549.220843384133,2015.0583383212133,969243.0607325035,12000,3450.7791566158667
,16,225,969243.0607325035,4240.438390704702,4307.746936588905,8548.185327293606,2010.2819037414888,966945.5956996562,12000,3451.814672706394
,17,224,966945.5956996562,4230.386981185995,4316.721409373465,8547.10839055946,2005.476821438089,964634.3511117208,12000,3452.8916094405395
,18,223,964634.3511117208,4220.275286113778,4325.714578976326,8545.989865090105,2000.642992776551,962309.2795255211,12000,3454.010134909895
,19,222,962309.2795255211,4210.103097924154,4334.726484349194,8544.829582273349,1995.7803188357748,959970.3333600076,12000,3455.170417726651
,20,221,959970.3333600076,4199.870208450033,4343.757164524921,8543.627372974954,1990.8887004072558,957617.46489589,12000,3456.3726270250463
,21,220,957617.46489589,4189.576408919518,4352.806658617682,8542.383067537201,1985.9680379943172,955250.6262752666,12000,3457.616932462799
,22,219,955250.6262752666,4179.221489954291,4361.875005823135,8541.096495777427,1981.0182318113407,952869.7695012549,12000,3458.9035042225732
,23,218,952869.7695012549,4168.8052415679895,4370.9622454186,8539.76748698659,1976.0391817829923,950474.8464376193,12000,3460.2325130134104
,24,217,950474.8464376193,4158.327453164584,4380.068416763223,8538.395869927806,1971.03078754345,948065.8088083995,12000,3461.6041300721936
,25,216,948065.8088083995,4147.7879135367475,4389.193559298145,8536.981472834894,1965.9929484356278,945642.6081975369,12000,3463.018527165106
,26,215,945642.6081975369,4137.186410864224,4398.337712546683,8535.524123410907,1960.9255635103962,943205.1960485006,12000,3464.475876589093
,27,214,943205.1960485006,4126.522732712189,4407.500916114489,8534.023648826678,1955.8285315258042,940753.5236639119,12000,3465.9763511733217
,28,213,940753.5236639119,4115.796666029614,4416.683209689727,8532.479875719342,1950.7017509462962,938287.5422051685,12000,3467.520124280658
,29,212,938287.5422051685,4105.007997147612,4425.884633043248,8530.89263019086,1945.5451199419276,935807.2026920673,12000,3469.1073698091404
,30,211,935807.2026920673,4094.1565117777936,4435.105226028755,8529.261737806548,1940.3585363875802,933312.4560024261,12000,3470.738262193452
,31,210,933312.4560024261,4083.2419950106137,4444.345028582981,8527.587023593594,1935.1418978621732,930803.2528717053,12000,3472.4129764064055
,32,209,930803.2528717053,4072.2642313137103,4453.604080725863,8525.868312039573,1929.895101647874,928279.5438926273,12000,3474.1316879604274
,33,208,928279.5438926273,4061.2230045302445,4462.882422560709,8524.105427090954,1924.6180447293054,925741.279514796,12000,3475.8945729090465
,34,207,925741.279514796,4050.1180978772322,4472.180094274377,8522.29819215161,1919.3106237927534,923188.4100443143,12000,3477.7018078483907
,35,206,923188.4100443143,4038.9492939438746,4481.497136137448,8520.446430081323,1913.9727352253685,920620.8856434022,12000,3479.5535699186767
,36,205,920620.8856434022,4027.7163746898846,4490.833588504401,8518.549963194286,1908.6042751143705,918038.6563300123,12000,3481.4500368057143
,37,204,918038.6563300123,4016.4191214438033,4500.189491813786,8516.60861325759,1903.2051392462467,915441.6719774448,12000,3483.3913867424108
,38,203,915441.6719774448,4005.0573149013203,4509.564886588398,8514.622201489718,1897.7752231059508,912829.8823139623,12000,3485.3777985102824
,39,202,912829.8823139623,3993.6307351235846,4518.959813435457,8512.590548559041,1892.3144218760976,910203.236922403,12000,3487.409451440959
,40,201,910203.236922403,3982.139161535513,4528.374313046781,8510.513474582294,1886.8226304361588,907561.6852397923,12000,3489.4865254177057
,41,200,907561.6852397923,3970.582372924091,4537.808426198962,8508.390799123052,1881.2997433616526,904905.176556955,12000,3491.6092008769483
